dateTime,close
2019-07-05 00-00-00,287.47000000
2019-07-06 00-00-00,288.29000000
2019-07-07 00-00-00,304.72000000
2019-07-08 00-00-00,311.97000000
2019-07-09 00-00-00,307.46000000
2019-07-10 00-00-00,289.23000000
2019-07-11 00-00-00,268.63000000
2019-07-12 00-00-00,274.62000000
2019-07-13 00-00-00,268.79000000
2019-07-14 00-00-00,225.85000000
2019-07-15 00-00-00,228.20000000
2019-07-16 00-00-00,198.88000000
2019-07-17 00-00-00,210.81000000
2019-07-18 00-00-00,225.73000000
2019-07-19 00-00-00,220.73000000
2019-07-20 00-00-00,228.20000000
2019-07-21 00-00-00,225.38000000
2019-07-22 00-00-00,217.51000000
2019-07-23 00-00-00,212.48000000
2019-07-24 00-00-00,216.31000000
2019-07-25 00-00-00,219.14000000
2019-07-26 00-00-00,218.81000000
2019-07-27 00-00-00,207.30000000
2019-07-28 00-00-00,211.62000000
2019-07-29 00-00-00,210.89000000
2019-07-30 00-00-00,209.58000000
2019-07-31 00-00-00,218.42000000
2019-08-01 00-00-00,216.84000000
2019-08-02 00-00-00,217.61000000
2019-08-03 00-00-00,222.14000000
2019-08-04 00-00-00,221.79000000
2019-08-05 00-00-00,233.54000000
2019-08-06 00-00-00,226.28000000
2019-08-07 00-00-00,226.10000000
2019-08-08 00-00-00,221.39000000
2019-08-09 00-00-00,210.53000000
2019-08-10 00-00-00,206.48000000
2019-08-11 00-00-00,216.42000000
2019-08-12 00-00-00,211.41000000
2019-08-13 00-00-00,209.30000000
2019-08-14 00-00-00,187.10000000
2019-08-15 00-00-00,188.03000000
2019-08-16 00-00-00,184.88000000
2019-08-17 00-00-00,185.59000000
2019-08-18 00-00-00,194.33000000
2019-08-19 00-00-00,202.28000000
2019-08-20 00-00-00,196.60000000
2019-08-21 00-00-00,187.45000000
2019-08-22 00-00-00,190.35000000
2019-08-23 00-00-00,194.02000000
2019-08-24 00-00-00,190.60000000
2019-08-25 00-00-00,186.54000000
2019-08-26 00-00-00,188.67000000
2019-08-27 00-00-00,187.24000000
2019-08-28 00-00-00,173.03000000
2019-08-29 00-00-00,169.01000000
2019-08-30 00-00-00,168.50000000
2019-08-31 00-00-00,171.57000000
2019-09-01 00-00-00,170.74000000
2019-09-02 00-00-00,178.05000000
2019-09-03 00-00-00,178.75000000
2019-09-04 00-00-00,174.72000000
2019-09-05 00-00-00,173.75000000
2019-09-06 00-00-00,169.08000000
2019-09-07 00-00-00,177.62000000
2019-09-08 00-00-00,181.19000000
2019-09-09 00-00-00,180.54000000
2019-09-10 00-00-00,179.81000000
2019-09-11 00-00-00,178.28000000
2019-09-12 00-00-00,180.72000000
2019-09-13 00-00-00,180.95000000
2019-09-14 00-00-00,188.13000000
2019-09-15 00-00-00,189.03000000
2019-09-16 00-00-00,197.22000000
2019-09-17 00-00-00,207.84000000
2019-09-18 00-00-00,210.21000000
2019-09-19 00-00-00,220.24000000
2019-09-20 00-00-00,218.03000000
2019-09-21 00-00-00,215.05000000
2019-09-22 00-00-00,211.20000000
2019-09-23 00-00-00,201.29000000
2019-09-24 00-00-00,165.81000000
2019-09-25 00-00-00,169.96000000
2019-09-26 00-00-00,165.92000000
2019-09-27 00-00-00,173.79000000
2019-09-28 00-00-00,173.49000000
2019-09-29 00-00-00,169.24000000
2019-09-30 00-00-00,180.85000000
2019-10-01 00-00-00,175.66000000
2019-10-02 00-00-00,180.24000000
2019-10-03 00-00-00,174.69000000
2019-10-04 00-00-00,175.55000000
2019-10-05 00-00-00,176.25000000
2019-10-06 00-00-00,170.10000000
2019-10-07 00-00-00,179.85000000
2019-10-08 00-00-00,180.60000000
2019-10-09 00-00-00,192.62000000
2019-10-10 00-00-00,191.14000000
2019-10-11 00-00-00,180.72000000
2019-10-12 00-00-00,179.68000000
2019-10-13 00-00-00,180.99000000
2019-10-14 00-00-00,186.72000000
2019-10-15 00-00-00,180.49000000
2019-10-16 00-00-00,174.47000000
2019-10-17 00-00-00,177.16000000
2019-10-18 00-00-00,172.74000000
2019-10-19 00-00-00,171.79000000
2019-10-20 00-00-00,175.22000000
2019-10-21 00-00-00,173.98000000
2019-10-22 00-00-00,171.20000000
2019-10-23 00-00-00,162.35000000
2019-10-24 00-00-00,160.38000000
2019-10-25 00-00-00,181.50000000
2019-10-26 00-00-00,179.49000000
2019-10-27 00-00-00,183.75000000
2019-10-28 00-00-00,181.72000000
2019-10-29 00-00-00,190.46000000
2019-10-30 00-00-00,183.13000000
2019-10-31 00-00-00,182.18000000
2019-11-01 00-00-00,182.85000000
2019-11-02 00-00-00,182.91000000
2019-11-03 00-00-00,181.54000000
2019-11-04 00-00-00,185.71000000
2019-11-05 00-00-00,188.68000000
2019-11-06 00-00-00,191.16000000
2019-11-07 00-00-00,186.68000000
2019-11-08 00-00-00,183.74000000
2019-11-09 00-00-00,184.89000000
2019-11-10 00-00-00,188.96000000
2019-11-11 00-00-00,184.98000000
2019-11-12 00-00-00,187.09000000
2019-11-13 00-00-00,188.11000000
2019-11-14 00-00-00,184.92000000
2019-11-15 00-00-00,180.00000000
2019-11-16 00-00-00,182.37000000
2019-11-17 00-00-00,183.82000000
2019-11-18 00-00-00,178.20000000
2019-11-19 00-00-00,175.94000000
2019-11-20 00-00-00,174.72000000
2019-11-21 00-00-00,161.01000000
2019-11-22 00-00-00,149.56000000
2019-11-23 00-00-00,151.84000000
2019-11-24 00-00-00,139.96000000
2019-11-25 00-00-00,145.69000000
2019-11-26 00-00-00,147.47000000
2019-11-27 00-00-00,152.62000000
2019-11-28 00-00-00,150.72000000
2019-11-29 00-00-00,154.57000000
2019-11-30 00-00-00,151.37000000
2019-12-01 00-00-00,150.73000000
2019-12-02 00-00-00,148.65000000
2019-12-03 00-00-00,147.17000000
2019-12-04 00-00-00,145.38000000
2019-12-05 00-00-00,148.10000000
2019-12-06 00-00-00,148.45000000
2019-12-07 00-00-00,147.14000000
2019-12-08 00-00-00,150.44000000
2019-12-09 00-00-00,147.38000000
2019-12-10 00-00-00,145.56000000
2019-12-11 00-00-00,143.39000000
2019-12-12 00-00-00,144.87000000
2019-12-13 00-00-00,144.80000000
2019-12-14 00-00-00,141.79000000
2019-12-15 00-00-00,142.46000000
2019-12-16 00-00-00,132.73000000
2019-12-17 00-00-00,121.88000000
2019-12-18 00-00-00,132.78000000
2019-12-19 00-00-00,128.10000000
2019-12-20 00-00-00,128.19000000
2019-12-21 00-00-00,126.99000000
2019-12-22 00-00-00,132.09000000
2019-12-23 00-00-00,127.80000000
2019-12-24 00-00-00,127.75000000
2019-12-25 00-00-00,125.09000000
2019-12-26 00-00-00,125.58000000
2019-12-27 00-00-00,126.29000000
2019-12-28 00-00-00,128.11000000
2019-12-29 00-00-00,134.36000000
2019-12-30 00-00-00,131.59000000
2019-12-31 00-00-00,129.16000000
2020-01-01 00-00-00,130.77000000
2020-01-02 00-00-00,127.19000000
2020-01-03 00-00-00,134.35000000
2020-01-04 00-00-00,134.20000000
2020-01-05 00-00-00,135.37000000
2020-01-06 00-00-00,144.15000000
2020-01-07 00-00-00,142.80000000
2020-01-08 00-00-00,140.72000000
2020-01-09 00-00-00,137.74000000
2020-01-10 00-00-00,144.84000000
2020-01-11 00-00-00,142.38000000
2020-01-12 00-00-00,146.54000000
2020-01-13 00-00-00,143.58000000
2020-01-14 00-00-00,165.64000000
2020-01-15 00-00-00,166.40000000
2020-01-16 00-00-00,164.21000000
2020-01-17 00-00-00,169.85000000
2020-01-18 00-00-00,174.14000000
2020-01-19 00-00-00,166.79000000
2020-01-20 00-00-00,166.87000000
2020-01-21 00-00-00,169.49000000
2020-01-22 00-00-00,168.07000000
2020-01-23 00-00-00,162.81000000
2020-01-24 00-00-00,162.54000000
2020-01-25 00-00-00,160.35000000
2020-01-26 00-00-00,167.86000000
2020-01-27 00-00-00,170.08000000
2020-01-28 00-00-00,175.64000000
2020-01-29 00-00-00,173.72000000
2020-01-30 00-00-00,184.69000000
2020-01-31 00-00-00,179.99000000
2020-02-01 00-00-00,183.60000000
2020-02-02 00-00-00,188.44000000
2020-02-03 00-00-00,189.69000000
2020-02-04 00-00-00,188.91000000
2020-02-05 00-00-00,203.78000000
2020-02-06 00-00-00,213.19000000
2020-02-07 00-00-00,223.33000000
2020-02-08 00-00-00,223.05000000
2020-02-09 00-00-00,228.49000000
2020-02-10 00-00-00,222.89000000
2020-02-11 00-00-00,236.69000000
2020-02-12 00-00-00,265.74000000
2020-02-13 00-00-00,268.32000000
2020-02-14 00-00-00,285.15000000
2020-02-15 00-00-00,264.88000000
2020-02-16 00-00-00,258.85000000
2020-02-17 00-00-00,267.85000000
2020-02-18 00-00-00,282.61000000
2020-02-19 00-00-00,258.45000000
2020-02-20 00-00-00,256.96000000
2020-02-21 00-00-00,265.27000000
2020-02-22 00-00-00,261.57000000
2020-02-23 00-00-00,274.48000000
2020-02-24 00-00-00,265.52000000
2020-02-25 00-00-00,246.67000000
2020-02-26 00-00-00,223.93000000
2020-02-27 00-00-00,227.79000000
2020-02-28 00-00-00,226.76000000
2020-02-29 00-00-00,217.21000000
2020-03-01 00-00-00,217.81000000
2020-03-02 00-00-00,231.97000000
2020-03-03 00-00-00,223.91000000
2020-03-04 00-00-00,224.26000000
2020-03-05 00-00-00,228.38000000
2020-03-06 00-00-00,244.88000000
2020-03-07 00-00-00,237.23000000
2020-03-08 00-00-00,199.43000000
2020-03-09 00-00-00,202.81000000
2020-03-10 00-00-00,200.70000000
2020-03-11 00-00-00,194.61000000
2020-03-12 00-00-00,107.82000000
2020-03-13 00-00-00,134.06000000
2020-03-14 00-00-00,122.54000000
2020-03-15 00-00-00,123.78000000
2020-03-16 00-00-00,111.02000000
2020-03-17 00-00-00,115.67000000
2020-03-18 00-00-00,118.11000000
2020-03-19 00-00-00,136.30000000
2020-03-20 00-00-00,133.48000000
2020-03-21 00-00-00,132.66000000
2020-03-22 00-00-00,122.32000000
2020-03-23 00-00-00,135.92000000
2020-03-24 00-00-00,138.42000000
2020-03-25 00-00-00,136.10000000
2020-03-26 00-00-00,138.40000000
2020-03-27 00-00-00,131.33000000
2020-03-28 00-00-00,130.98000000
2020-03-29 00-00-00,124.50000000
2020-03-30 00-00-00,132.06000000
2020-03-31 00-00-00,132.72000000
2020-04-01 00-00-00,135.69000000
2020-04-02 00-00-00,141.28000000
2020-04-03 00-00-00,141.31000000
2020-04-04 00-00-00,144.10000000
2020-04-05 00-00-00,142.68000000
2020-04-06 00-00-00,171.32000000
2020-04-07 00-00-00,164.63000000
2020-04-08 00-00-00,173.11000000
2020-04-09 00-00-00,169.52000000
2020-04-10 00-00-00,157.81000000
2020-04-11 00-00-00,158.33000000
2020-04-12 00-00-00,158.59000000
2020-04-13 00-00-00,156.29000000
2020-04-14 00-00-00,158.45000000
2020-04-15 00-00-00,152.73000000
2020-04-16 00-00-00,172.29000000
2020-04-17 00-00-00,170.69000000
2020-04-18 00-00-00,187.40000000
2020-04-19 00-00-00,180.03000000
2020-04-20 00-00-00,170.20000000
2020-04-21 00-00-00,170.74000000
2020-04-22 00-00-00,182.70000000
2020-04-23 00-00-00,185.51000000
2020-04-24 00-00-00,187.59000000
2020-04-25 00-00-00,194.21000000
2020-04-26 00-00-00,197.38000000
2020-04-27 00-00-00,196.34000000
2020-04-28 00-00-00,196.24000000
2020-04-29 00-00-00,215.36000000
2020-04-30 00-00-00,206.08000000
2020-05-01 00-00-00,212.02000000
2020-05-02 00-00-00,213.90000000
2020-05-03 00-00-00,209.86000000
2020-05-04 00-00-00,206.48000000
2020-05-05 00-00-00,205.29000000
2020-05-06 00-00-00,198.97000000
2020-05-07 00-00-00,212.00000000
2020-05-08 00-00-00,211.31000000
2020-05-09 00-00-00,210.07000000
2020-05-10 00-00-00,187.54000000
2020-05-11 00-00-00,185.73000000
2020-05-12 00-00-00,189.76000000
2020-05-13 00-00-00,199.58000000
2020-05-14 00-00-00,203.29000000
2020-05-15 00-00-00,194.86000000
2020-05-16 00-00-00,200.45000000
2020-05-17 00-00-00,207.00000000
2020-05-18 00-00-00,214.91000000
2020-05-19 00-00-00,214.58000000
2020-05-20 00-00-00,209.98000000
2020-05-21 00-00-00,198.74000000
2020-05-22 00-00-00,207.36000000
2020-05-23 00-00-00,206.60000000
2020-05-24 00-00-00,199.90000000
2020-05-25 00-00-00,204.15000000
2020-05-26 00-00-00,200.89000000
2020-05-27 00-00-00,208.29000000
2020-05-28 00-00-00,220.21000000
2020-05-29 00-00-00,220.67000000
2020-05-30 00-00-00,243.66000000
2020-05-31 00-00-00,231.57000000
2020-06-01 00-00-00,248.23000000
2020-06-02 00-00-00,237.71000000
2020-06-03 00-00-00,244.52000000
2020-06-04 00-00-00,243.21000000
2020-06-05 00-00-00,240.03000000
2020-06-06 00-00-00,241.94000000
2020-06-07 00-00-00,244.56000000
2020-06-08 00-00-00,246.40000000
2020-06-09 00-00-00,243.80000000
2020-06-10 00-00-00,247.78000000
2020-06-11 00-00-00,230.51000000
2020-06-12 00-00-00,237.55000000
2020-06-13 00-00-00,238.11000000
2020-06-14 00-00-00,231.77000000
2020-06-15 00-00-00,230.86000000
2020-06-16 00-00-00,235.30000000
2020-06-17 00-00-00,233.82000000
2020-06-18 00-00-00,231.27000000
2020-06-19 00-00-00,229.00000000
2020-06-20 00-00-00,228.89000000
2020-06-21 00-00-00,228.04000000
2020-06-22 00-00-00,243.13000000
2020-06-23 00-00-00,243.14000000
2020-06-24 00-00-00,234.58000000
2020-06-25 00-00-00,232.50000000
2020-06-26 00-00-00,229.64000000
2020-06-27 00-00-00,220.94000000
2020-06-28 00-00-00,224.93000000
2020-06-29 00-00-00,227.93000000
2020-06-30 00-00-00,225.60000000
2020-07-01 00-00-00,230.99000000
2020-07-02 00-00-00,226.46000000
2020-07-03 00-00-00,224.87000000
2020-07-04 00-00-00,229.17000000
2020-07-05 00-00-00,227.56000000
2020-07-06 00-00-00,241.60000000
2020-07-07 00-00-00,239.39000000
2020-07-08 00-00-00,246.95000000
2020-07-09 00-00-00,241.98000000
2020-07-10 00-00-00,241.26000000
2020-07-11 00-00-00,239.19000000
2020-07-12 00-00-00,242.79000000
2020-07-13 00-00-00,239.50000000
2020-07-14 00-00-00,240.44000000
2020-07-15 00-00-00,238.61000000
2020-07-16 00-00-00,233.57000000
2020-07-17 00-00-00,232.67000000
2020-07-18 00-00-00,235.67000000
2020-07-19 00-00-00,239.11000000
2020-07-20 00-00-00,236.01000000
2020-07-21 00-00-00,245.59000000
2020-07-22 00-00-00,263.74000000
2020-07-23 00-00-00,275.30000000
2020-07-24 00-00-00,279.15000000
2020-07-25 00-00-00,305.26000000
2020-07-26 00-00-00,311.00000000
2020-07-27 00-00-00,321.93000000
2020-07-28 00-00-00,316.77000000
2020-07-29 00-00-00,317.71000000
2020-07-30 00-00-00,334.87000000
2020-07-31 00-00-00,346.33000000
2020-08-01 00-00-00,387.00000000
2020-08-02 00-00-00,372.42000000
2020-08-03 00-00-00,385.94000000
2020-08-04 00-00-00,389.61000000
2020-08-05 00-00-00,400.72000000
2020-08-06 00-00-00,394.77000000
2020-08-07 00-00-00,379.34000000
2020-08-08 00-00-00,397.03000000
2020-08-09 00-00-00,390.14000000
2020-08-10 00-00-00,395.44000000
2020-08-11 00-00-00,379.00000000
2020-08-12 00-00-00,387.18000000
2020-08-13 00-00-00,424.54000000
2020-08-14 00-00-00,438.11000000
2020-08-15 00-00-00,432.32000000
2020-08-16 00-00-00,433.62000000
2020-08-17 00-00-00,430.89000000
2020-08-18 00-00-00,421.95000000
2020-08-19 00-00-00,407.46000000
2020-08-20 00-00-00,415.94000000
2020-08-21 00-00-00,387.97000000
2020-08-22 00-00-00,395.24000000
2020-08-23 00-00-00,390.71000000
2020-08-24 00-00-00,407.68000000
2020-08-25 00-00-00,382.93000000
2020-08-26 00-00-00,385.81000000
2020-08-27 00-00-00,383.27000000
2020-08-28 00-00-00,395.11000000
2020-08-29 00-00-00,398.65000000
2020-08-30 00-00-00,428.94000000
2020-08-31 00-00-00,433.79000000
2020-09-01 00-00-00,475.40000000
2020-09-02 00-00-00,439.50000000
2020-09-03 00-00-00,381.40000000
2020-09-04 00-00-00,385.26000000
2020-09-05 00-00-00,335.01000000
2020-09-06 00-00-00,352.80000000
2020-09-07 00-00-00,353.59000000
2020-09-08 00-00-00,337.39000000
2020-09-09 00-00-00,350.85000000
2020-09-10 00-00-00,367.93000000
2020-09-11 00-00-00,373.63000000
2020-09-12 00-00-00,387.78000000
2020-09-13 00-00-00,366.42000000
2020-09-14 00-00-00,377.12000000
2020-09-15 00-00-00,364.06000000
2020-09-16 00-00-00,365.11000000
2020-09-17 00-00-00,389.36000000
2020-09-18 00-00-00,384.39000000
2020-09-19 00-00-00,385.25000000
2020-09-20 00-00-00,371.04000000
2020-09-21 00-00-00,340.36000000
2020-09-22 00-00-00,344.21000000
2020-09-23 00-00-00,320.72000000
2020-09-24 00-00-00,348.97000000
2020-09-25 00-00-00,351.92000000
2020-09-26 00-00-00,353.92000000
2020-09-27 00-00-00,357.49000000
2020-09-28 00-00-00,353.96000000
2020-09-29 00-00-00,359.79000000
2020-09-30 00-00-00,359.83000000
2020-10-01 00-00-00,352.85000000
2020-10-02 00-00-00,345.60000000
2020-10-03 00-00-00,345.95000000
2020-10-04 00-00-00,352.37000000
2020-10-05 00-00-00,353.62000000
2020-10-06 00-00-00,340.75000000
2020-10-07 00-00-00,341.58000000
2020-10-08 00-00-00,350.95000000
2020-10-09 00-00-00,365.02000000
2020-10-10 00-00-00,370.52000000
2020-10-11 00-00-00,374.16000000
2020-10-12 00-00-00,386.51000000
2020-10-13 00-00-00,381.04000000
2020-10-14 00-00-00,378.69000000
2020-10-15 00-00-00,377.64000000
2020-10-16 00-00-00,365.50000000
2020-10-17 00-00-00,368.32000000
2020-10-18 00-00-00,378.11000000
2020-10-19 00-00-00,379.30000000
2020-10-20 00-00-00,368.52000000
2020-10-21 00-00-00,390.38000000
2020-10-22 00-00-00,413.98000000
2020-10-23 00-00-00,409.11000000
2020-10-24 00-00-00,412.14000000
2020-10-25 00-00-00,405.86000000
2020-10-26 00-00-00,392.52000000
2020-10-27 00-00-00,403.45000000
2020-10-28 00-00-00,388.23000000
2020-10-29 00-00-00,387.13000000
2020-10-30 00-00-00,382.49000000
2020-10-31 00-00-00,386.46000000
2020-11-01 00-00-00,396.67000000
2020-11-02 00-00-00,383.02000000
2020-11-03 00-00-00,387.88000000
2020-11-04 00-00-00,402.49000000
2020-11-05 00-00-00,416.69000000
2020-11-06 00-00-00,455.91000000
2020-11-07 00-00-00,435.21000000
2020-11-08 00-00-00,454.30000000
2020-11-09 00-00-00,444.32000000
2020-11-10 00-00-00,450.34000000
2020-11-11 00-00-00,463.09000000
2020-11-12 00-00-00,462.39000000
2020-11-13 00-00-00,476.43000000
2020-11-14 00-00-00,460.89000000
2020-11-15 00-00-00,448.08000000
2020-11-16 00-00-00,460.55000000
2020-11-17 00-00-00,482.15000000
2020-11-18 00-00-00,478.41000000
2020-11-19 00-00-00,471.25000000
2020-11-20 00-00-00,510.12000000
2020-11-21 00-00-00,552.35000000
2020-11-22 00-00-00,560.03000000
2020-11-23 00-00-00,608.58000000
2020-11-24 00-00-00,604.97000000
2020-11-25 00-00-00,569.50000000
2020-11-26 00-00-00,519.83000000
2020-11-27 00-00-00,518.68000000
2020-11-28 00-00-00,537.52000000
2020-11-29 00-00-00,576.30000000
2020-11-30 00-00-00,616.66000000
2020-12-01 00-00-00,585.26000000
2020-12-02 00-00-00,596.89000000
2020-12-03 00-00-00,615.85000000
2020-12-04 00-00-00,567.24000000
2020-12-05 00-00-00,596.80000000
2020-12-06 00-00-00,601.54000000
2020-12-07 00-00-00,591.28000000
2020-12-08 00-00-00,554.94000000
2020-12-09 00-00-00,573.09000000
2020-12-10 00-00-00,558.99000000
2020-12-11 00-00-00,544.43000000
2020-12-12 00-00-00,568.04000000
2020-12-13 00-00-00,590.70000000
2020-12-14 00-00-00,586.29000000
2020-12-15 00-00-00,588.64000000
2020-12-16 00-00-00,637.18000000
2020-12-17 00-00-00,642.70000000
2020-12-18 00-00-00,653.85000000
2020-12-19 00-00-00,658.03000000
2020-12-20 00-00-00,638.18000000
2020-12-21 00-00-00,607.58000000
2020-12-22 00-00-00,636.45000000
2020-12-23 00-00-00,585.56000000
2020-12-24 00-00-00,612.31000000
2020-12-25 00-00-00,626.82000000
2020-12-26 00-00-00,637.44000000
2020-12-27 00-00-00,685.11000000
2020-12-28 00-00-00,730.41000000
2020-12-29 00-00-00,732.00000000
2020-12-30 00-00-00,752.17000000
2020-12-31 00-00-00,736.42000000
2021-01-01 00-00-00,728.91000000
2021-01-02 00-00-00,774.56000000
2021-01-03 00-00-00,978.28000000
2021-01-04 00-00-00,1041.43000000
2021-01-05 00-00-00,1099.56000000
2021-01-06 00-00-00,1208.42000000
2021-01-07 00-00-00,1224.87000000
2021-01-08 00-00-00,1216.93000000
2021-01-09 00-00-00,1276.00000000
2021-01-10 00-00-00,1254.25000000
2021-01-11 00-00-00,1087.01000000
2021-01-12 00-00-00,1050.16000000
2021-01-13 00-00-00,1129.89000000
2021-01-14 00-00-00,1231.62000000
2021-01-15 00-00-00,1168.53000000
2021-01-16 00-00-00,1227.83000000
2021-01-17 00-00-00,1232.45000000
2021-01-18 00-00-00,1258.45000000
2021-01-19 00-00-00,1365.36000000
2021-01-20 00-00-00,1376.99000000
2021-01-21 00-00-00,1110.96000000
2021-01-22 00-00-00,1232.62000000
2021-01-23 00-00-00,1233.60000000
2021-01-24 00-00-00,1392.51000000
2021-01-25 00-00-00,1317.88000000
2021-01-26 00-00-00,1365.97000000
2021-01-27 00-00-00,1239.03000000
2021-01-28 00-00-00,1329.69000000
2021-01-29 00-00-00,1379.50000000
2021-01-30 00-00-00,1378.05000000
2021-01-31 00-00-00,1312.55000000
2021-02-01 00-00-00,1374.17000000
2021-02-02 00-00-00,1511.87000000
2021-02-03 00-00-00,1664.49000000
2021-02-04 00-00-00,1595.67000000
2021-02-05 00-00-00,1719.19000000
2021-02-06 00-00-00,1676.35000000
2021-02-07 00-00-00,1611.62000000
2021-02-08 00-00-00,1750.15000000
2021-02-09 00-00-00,1769.13000000
2021-02-10 00-00-00,1740.78000000
2021-02-11 00-00-00,1785.62000000
2021-02-12 00-00-00,1840.26000000
2021-02-13 00-00-00,1814.96000000
2021-02-14 00-00-00,1800.42000000
2021-02-15 00-00-00,1779.25000000
2021-02-16 00-00-00,1781.99000000
2021-02-17 00-00-00,1849.88000000
2021-02-18 00-00-00,1939.61000000
2021-02-19 00-00-00,1955.00000000
2021-02-20 00-00-00,1913.00000000
2021-02-21 00-00-00,1933.53000000
2021-02-22 00-00-00,1777.58000000
2021-02-23 00-00-00,1577.89000000
2021-02-24 00-00-00,1623.39000000
2021-02-25 00-00-00,1481.75000000
2021-02-26 00-00-00,1444.59000000
2021-02-27 00-00-00,1458.13000000
2021-02-28 00-00-00,1419.18000000
2021-03-01 00-00-00,1569.86000000
2021-03-02 00-00-00,1486.78000000
2021-03-03 00-00-00,1567.69000000
2021-03-04 00-00-00,1539.23000000
2021-03-05 00-00-00,1528.31000000
2021-03-06 00-00-00,1650.35000000
2021-03-07 00-00-00,1726.16000000
2021-03-08 00-00-00,1833.18000000
2021-03-09 00-00-00,1870.51000000
2021-03-10 00-00-00,1795.12000000
2021-03-11 00-00-00,1825.78000000
2021-03-12 00-00-00,1766.10000000
2021-03-13 00-00-00,1922.35000000
2021-03-14 00-00-00,1848.10000000
2021-03-15 00-00-00,1793.48000000
2021-03-16 00-00-00,1805.12000000
2021-03-17 00-00-00,1823.58000000
2021-03-18 00-00-00,1776.08000000
2021-03-19 00-00-00,1809.10000000
2021-03-20 00-00-00,1806.10000000
2021-03-21 00-00-00,1782.98000000
2021-03-22 00-00-00,1680.97000000
2021-03-23 00-00-00,1668.08000000
2021-03-24 00-00-00,1581.84000000
2021-03-25 00-00-00,1585.74000000
2021-03-26 00-00-00,1698.84000000
2021-03-27 00-00-00,1712.63000000
2021-03-28 00-00-00,1687.01000000
2021-03-29 00-00-00,1816.74000000
2021-03-30 00-00-00,1840.46000000
2021-03-31 00-00-00,1919.37000000
2021-04-01 00-00-00,1968.05000000
2021-04-02 00-00-00,2133.69000000
2021-04-03 00-00-00,2008.52000000
2021-04-04 00-00-00,2075.69000000
2021-04-05 00-00-00,2107.38000000
2021-04-06 00-00-00,2112.21000000
2021-04-07 00-00-00,1963.47000000
2021-04-08 00-00-00,2080.46000000
2021-04-09 00-00-00,2066.87000000
2021-04-10 00-00-00,2133.49000000
2021-04-11 00-00-00,2151.36000000
2021-04-12 00-00-00,2137.69000000
2021-04-13 00-00-00,2299.19000000
2021-04-14 00-00-00,2432.60000000
2021-04-15 00-00-00,2514.04000000
2021-04-16 00-00-00,2422.67000000
2021-04-17 00-00-00,2317.60000000
2021-04-18 00-00-00,2235.64000000
2021-04-19 00-00-00,2161.12000000
2021-04-20 00-00-00,2330.03000000
2021-04-21 00-00-00,2357.06000000
2021-04-22 00-00-00,2397.94000000
2021-04-23 00-00-00,2367.39000000
2021-04-24 00-00-00,2213.35000000
2021-04-25 00-00-00,2320.49000000
2021-04-26 00-00-00,2532.60000000
2021-04-27 00-00-00,2666.13000000
2021-04-28 00-00-00,2748.24000000
2021-04-29 00-00-00,2757.04000000
2021-04-30 00-00-00,2772.42000000
2021-05-01 00-00-00,2944.77000000
2021-05-02 00-00-00,2949.56000000
2021-05-03 00-00-00,3431.04000000
2021-05-04 00-00-00,3239.01000000
2021-05-05 00-00-00,3524.26000000
2021-05-06 00-00-00,3489.73000000
2021-05-07 00-00-00,3479.53000000
2021-05-08 00-00-00,3910.26000000
2021-05-09 00-00-00,3923.95000000
2021-05-10 00-00-00,3945.88000000
2021-05-11 00-00-00,4173.45000000
2021-05-12 00-00-00,3823.21000000
2021-05-13 00-00-00,3717.91000000
2021-05-14 00-00-00,4075.01000000
2021-05-15 00-00-00,3646.68000000
2021-05-16 00-00-00,3582.10000000
2021-05-17 00-00-00,3282.51000000
2021-05-18 00-00-00,3375.07000000
